timestamp,event_id,predicted_severity,predicted_duration_min,actual_severity,actual_duration_min,feedback_notes
2026-06-18T23:47:44.081037,FKID000650,High,92.29220731666666,High,100.6,Auto-simulated outcome (True: 92.3m)
2026-06-18T23:47:46.327943,FKID000159,High,9653.8610076,High,9778.3,Auto-simulated outcome (True: 9653.9m)
2026-06-18T23:47:50.068144,FKID005178,High,4.3907913333333335,High,4.2,Auto-simulated outcome (True: 4.4m)
2026-06-18T23:47:52.644639,FKID003827,High,8107.59154595,High,7341.4,Auto-simulated outcome (True: 8107.6m)
2026-06-18T23:47:55.494610,FKID003878,Low,952.3543390833332,High,978.3,Auto-simulated outcome (True: 952.4m)
2026-06-18T23:47:57.760945,FKID006979,Low,27.483989266666665,Low,29.7,Auto-simulated outcome (True: 27.5m)
2026-06-18T23:48:01.618271,FKID006419,High,425.97661755,High,407.5,Auto-simulated outcome (True: 426.0m)
2026-06-18T23:48:04.862232,FKID007998,High,37.8463379,High,38.2,Auto-simulated outcome (True: 37.8m)
2026-06-18T23:48:08.240689,FKID001205,Low,63.467518033333334,Low,58.8,Auto-simulated outcome (True: 63.5m)
2026-06-18T23:48:11.096842,FKID003303,High,397.89829058333333,High,424.3,Auto-simulated outcome (True: 397.9m)
2026-06-18T23:48:15.059995,FKID000773,High,148.41387268333335,High,159.4,Auto-simulated outcome (True: 148.4m)
2026-06-18T23:48:17.761547,FKID003416,Low,19.155355633333333,Low,17.6,Auto-simulated outcome (True: 19.2m)
2026-06-18T23:48:21.281199,FKID002327,Low,120.1229665,Low,125.7,Auto-simulated outcome (True: 120.1m)
2026-06-18T23:48:23.913865,FKID006762,Low,55.782216733333335,Low,51.4,Auto-simulated outcome (True: 55.8m)
2026-06-18T23:48:27.714061,FKID001419,High,45.38100588333334,High,49.6,Auto-simulated outcome (True: 45.4m)
2026-06-18T23:48:31.315740,FKID006526,Low,109.37136253333333,Low,106.9,Auto-simulated outcome (True: 109.4m)
2026-06-18T23:48:34.997795,FKID005285,High,9.96850835,High,10.2,Auto-simulated outcome (True: 10.0m)
2026-06-18T23:48:37.415225,FKID005214,High,14.133789316666668,High,14.7,Auto-simulated outcome (True: 14.1m)
2026-06-18T23:48:40.161121,FKID006182,High,152.36606333333333,High,158.5,Auto-simulated outcome (True: 152.4m)
2026-06-18T23:48:43.794892,FKID003787,High,65.88227233333333,Low,66.5,Auto-simulated outcome (True: 65.9m)
2026-06-18T23:48:47.510645,FKID006116,Low,59.080220149999995,Low,63.9,Auto-simulated outcome (True: 59.1m)
2026-06-18T23:48:50.722840,FKID000757,High,40.523691066666665,High,36.5,Auto-simulated outcome (True: 40.5m)
2026-06-18T23:48:54.361426,FKID005396,High,6.8494496,High,6.7,Auto-simulated outcome (True: 6.8m)
2026-06-18T23:48:57.540476,FKID002661,High,1848.5386914833332,High,1871.5,Auto-simulated outcome (True: 1848.5m)
2026-06-18T23:49:00.261038,FKID007167,Low,4163.109783466667,Low,4423.5,Auto-simulated outcome (True: 4163.1m)
2026-06-18T23:49:03.028761,FKID000636,High,40.3799524,High,37.3,Auto-simulated outcome (True: 40.4m)
2026-06-18T23:49:06.786571,FKID000609,Low,14.79356025,Low,16.2,Auto-simulated outcome (True: 14.8m)
2026-06-18T23:49:09.825699,FKID006743,Low,50.19797263333333,Low,54.8,Auto-simulated outcome (True: 50.2m)
2026-06-18T23:49:13.297572,FKID007227,Low,129.90277936666666,Low,125.9,Auto-simulated outcome (True: 129.9m)
2026-06-18T23:49:16.523610,FKID005946,Low,41.368442566666666,Low,37.8,Auto-simulated outcome (True: 41.4m)
2026-06-18T23:49:19.142600,FKID007820,High,47.4729165,High,47.7,Auto-simulated outcome (True: 47.5m)
2026-06-18T23:49:22.825715,FKID007127,High,119.55588141666668,High,116.6,Auto-simulated outcome (True: 119.6m)
2026-06-18T23:49:25.562522,FKID001565,High,75.36809358333333,High,69.7,Auto-simulated outcome (True: 75.4m)
2026-06-18T23:49:28.922867,FKID004438,Low,29.9509581,Low,31.5,Auto-simulated outcome (True: 30.0m)
2026-06-18T23:49:32.458638,FKID003806,High,142.60774456666667,High,140.0,Auto-simulated outcome (True: 142.6m)
2026-06-18T23:49:36.292557,FKID007795,High,33.46089618333333,High,34.3,Auto-simulated outcome (True: 33.5m)
2026-06-18T23:49:38.956837,FKID007780,High,49.68956086666667,High,48.9,Auto-simulated outcome (True: 49.7m)
2026-06-18T23:49:41.016244,FKID007611,Low,77.15126758333334,Low,77.8,Auto-simulated outcome (True: 77.2m)
2026-06-18T23:49:44.666168,FKID003063,High,46.057772066666665,High,44.8,Auto-simulated outcome (True: 46.1m)
2026-06-18T23:49:48.484773,FKID003811,Low,16.979280016666667,Low,15.4,Auto-simulated outcome (True: 17.0m)
2026-06-18T23:49:50.728129,FKID000188,High,86.29412574999999,High,78.9,Auto-simulated outcome (True: 86.3m)
2026-06-18T23:49:54.048618,FKID001255,High,25.324214433333335,High,26.6,Auto-simulated outcome (True: 25.3m)
2026-06-18T23:49:57.205600,FKID001368,High,72.88357673333333,High,67.8,Auto-simulated outcome (True: 72.9m)
2026-06-18T23:50:00.377416,FKID004613,Low,32.548574,Low,35.1,Auto-simulated outcome (True: 32.5m)
2026-06-18T23:50:02.568230,FKID002202,Low,3.5981080333333333,Low,3.9,Auto-simulated outcome (True: 3.6m)
2026-06-18T23:50:06.318075,FKID001083,High,21.942543016666665,High,23.6,Auto-simulated outcome (True: 21.9m)
2026-06-18T23:50:10.057162,FKID000720,Low,34.2924117,Low,31.3,Auto-simulated outcome (True: 34.3m)
2026-06-18T23:50:12.986614,FKID005929,High,5.5721584166666664,High,5.1,Auto-simulated outcome (True: 5.6m)
2026-06-18T23:50:15.342469,FKID004954,Low,46.3259174,Low,50.5,Auto-simulated outcome (True: 46.3m)
2026-06-18T23:50:19.112050,FKID004137,High,364.60111866666665,High,342.8,Auto-simulated outcome (True: 364.6m)
2026-06-18T23:50:22.616800,FKID007112,Low,74.30124980000001,Low,75.7,Auto-simulated outcome (True: 74.3m)
2026-06-18T23:50:26.004891,FKID006129,High,124.48846268333334,High,112.7,Auto-simulated outcome (True: 124.5m)
2026-06-18T23:50:28.860519,FKID006599,Low,154.20150111666666,Low,140.2,Auto-simulated outcome (True: 154.2m)
2026-06-18T23:50:31.904172,FKID003836,Low,548.7531228,High,571.3,Auto-simulated outcome (True: 548.8m)
2026-06-18T23:50:34.565791,FKID002420,High,29.734221366666667,High,28.6,Auto-simulated outcome (True: 29.7m)
2026-06-18T23:50:37.695168,FKID005884,High,51.1371376,High,48.6,Auto-simulated outcome (True: 51.1m)
2026-06-18T23:50:40.807006,FKID006372,Low,74.80607221666668,Low,75.8,Auto-simulated outcome (True: 74.8m)
2026-06-18T23:50:43.637737,FKID002711,High,36.730649516666666,High,36.7,Auto-simulated outcome (True: 36.7m)
2026-06-18T23:50:45.744084,FKID004859,Low,8.764527933333333,Low,9.6,Auto-simulated outcome (True: 8.8m)
2026-06-18T23:50:47.943634,FKID003938,High,0.6965376666666666,High,0.7,Auto-simulated outcome (True: 0.7m)
2026-06-18T23:50:50.772001,FKID004086,High,49.959164333333334,High,52.8,Auto-simulated outcome (True: 50.0m)
2026-06-18T23:50:54.367682,FKID005108,Low,39.002808116666664,High,39.1,Auto-simulated outcome (True: 39.0m)
2026-06-18T23:50:56.937451,FKID006675,High,11.68523875,Low,11.8,Auto-simulated outcome (True: 11.7m)
2026-06-18T23:51:00.848594,FKID000166,High,31.910260883333333,Low,30.3,Auto-simulated outcome (True: 31.9m)
2026-06-18T23:51:04.169409,FKID002167,Low,25.79376715,Low,26.3,Auto-simulated outcome (True: 25.8m)
2026-06-18T23:51:06.270148,FKID008093,Low,53.374649950000006,Low,54.3,Auto-simulated outcome (True: 53.4m)
2026-06-18T23:51:09.238834,FKID003048,Low,2860.77638925,Low,2843.8,Auto-simulated outcome (True: 2860.8m)
2026-06-18T23:51:11.998569,FKID005856,High,16.327909866666666,High,16.2,Auto-simulated outcome (True: 16.3m)
2026-06-18T23:51:15.703147,FKID005210,Low,67.34591795,Low,73.1,Auto-simulated outcome (True: 67.3m)
2026-06-18T23:51:19.078217,FKID007075,High,3102.201764333334,High,3108.8,Auto-simulated outcome (True: 3102.2m)
2026-06-18T23:51:21.706152,FKID005844,High,141.81894821666668,Low,145.2,Auto-simulated outcome (True: 141.8m)
2026-06-18T23:51:24.608592,FKID000257,Low,64.12170315,Low,65.2,Auto-simulated outcome (True: 64.1m)
2026-06-18T23:51:26.908615,FKID005771,High,8503.662806933333,High,8049.1,Auto-simulated outcome (True: 8503.7m)
2026-06-18T23:51:30.626006,FKID004032,High,4.8932101999999995,High,4.6,Auto-simulated outcome (True: 4.9m)
2026-06-18T23:51:32.770965,FKID002096,Low,43.65988791666667,Low,44.8,Auto-simulated outcome (True: 43.7m)
2026-06-18T23:51:36.224154,FKID003190,High,30.901282016666663,Low,31.0,Auto-simulated outcome (True: 30.9m)
2026-06-18T23:51:38.266924,FKID002689,High,243.29029311666667,High,220.6,Auto-simulated outcome (True: 243.3m)
2026-06-18T23:51:40.906585,FKID007076,High,30.959790183333332,High,27.9,Auto-simulated outcome (True: 31.0m)
2026-06-18T23:51:43.401150,FKID005747,High,12.675188133333334,High,12.7,Auto-simulated outcome (True: 12.7m)
2026-06-18T23:51:47.282710,FKID001911,High,18.99817295,High,19.8,Auto-simulated outcome (True: 19.0m)
2026-06-18T23:51:51.057602,FKID002947,High,21.60461613333333,High,22.8,Auto-simulated outcome (True: 21.6m)
2026-06-18T23:51:54.757325,FKID005045,High,49.72056991666667,High,51.8,Auto-simulated outcome (True: 49.7m)
2026-06-18T23:51:57.944356,FKID006681,High,60.08275768333333,High,61.0,Auto-simulated outcome (True: 60.1m)
2026-06-18T23:52:00.909065,FKID002740,High,1218.6891324166668,High,1284.3,Auto-simulated outcome (True: 1218.7m)
2026-06-18T23:52:04.373550,FKID001159,High,22.292497583333333,High,21.7,Auto-simulated outcome (True: 22.3m)
2026-06-18T23:52:07.839016,FKID004637,High,22.08807725,High,22.0,Auto-simulated outcome (True: 22.1m)
2026-06-18T23:52:10.808284,FKID002270,Low,56.47194215,Low,59.7,Auto-simulated outcome (True: 56.5m)
2026-06-18T23:52:14.420646,FKID004900,High,7.330868683333334,High,6.7,Auto-simulated outcome (True: 7.3m)
2026-06-18T23:52:17.354777,FKID004584,Low,10.310373033333333,Low,9.3,Auto-simulated outcome (True: 10.3m)
2026-06-18T23:52:20.055172,FKID003906,Low,7237.5212428,Low,7212.8,Auto-simulated outcome (True: 7237.5m)
2026-06-18T23:52:22.384040,FKID002434,High,6.82868555,High,6.4,Auto-simulated outcome (True: 6.8m)
2026-06-18T23:52:25.183841,FKID003699,High,95.4360007,High,87.6,Auto-simulated outcome (True: 95.4m)
2026-06-18T23:52:29.049945,FKID003670,High,96.70297571666669,High,97.9,Auto-simulated outcome (True: 96.7m)
2026-06-18T23:52:31.726747,FKID001215,Low,17.485272716666667,Low,18.2,Auto-simulated outcome (True: 17.5m)
2026-06-18T23:52:34.487281,FKID005421,Low,22.931035716666667,Low,20.9,Auto-simulated outcome (True: 22.9m)
2026-06-18T23:52:36.841162,FKID002506,Low,137.26294234999995,High,146.6,Auto-simulated outcome (True: 137.3m)
2026-06-18T23:52:40.511348,FKID005574,Low,34.95256223333333,Low,33.7,Auto-simulated outcome (True: 35.0m)
2026-06-18T23:52:42.645633,FKID006424,High,28.7881664,High,26.9,Auto-simulated outcome (True: 28.8m)
2026-06-18T23:52:45.965517,FKID006285,High,4.311332166666667,High,4.1,Auto-simulated outcome (True: 4.3m)
2026-06-18T23:52:49.259704,FKID007890,Low,25.71718945,Low,26.8,Auto-simulated outcome (True: 25.7m)
2026-06-18T23:52:52.939744,FKID001903,High,70.40309615,High,68.1,Auto-simulated outcome (True: 70.4m)
2026-06-18T23:52:56.202326,FKID007364,High,146.81543166666668,Low,154.3,Auto-simulated outcome (True: 146.8m)
2026-06-18T23:52:59.738244,FKID005845,High,58.346161116666664,High,59.5,Auto-simulated outcome (True: 58.3m)
2026-06-18T23:53:03.421952,FKID002865,High,2294.902803066667,High,2367.7,Auto-simulated outcome (True: 2294.9m)
2026-06-18T23:53:06.504516,FKID003067,High,82.93424305,High,86.5,Auto-simulated outcome (True: 82.9m)
2026-06-18T23:53:10.532250,FKID007883,High,7.5970218833333325,High,7.1,Auto-simulated outcome (True: 7.6m)
2026-06-18T23:53:13.233996,FKID001870,Low,43.907065366666664,Low,41.3,Auto-simulated outcome (True: 43.9m)
2026-06-18T23:53:16.053723,FKID005420,High,63.2420943,High,61.4,Auto-simulated outcome (True: 63.2m)
2026-06-18T23:53:18.758868,FKID002819,High,42.345254966666666,High,44.2,Auto-simulated outcome (True: 42.3m)
2026-06-18T23:53:21.815014,FKID000905,Low,366.65548681666667,Low,394.5,Auto-simulated outcome (True: 366.7m)
2026-06-18T23:53:25.306373,FKID002875,Low,1785.8880387,Low,1953.8,Auto-simulated outcome (True: 1785.9m)
2026-06-18T23:53:29.171605,FKID002962,Low,43.03527413333334,High,39.4,Auto-simulated outcome (True: 43.0m)
2026-06-18T23:53:32.732839,FKID002235,High,76.73107366666666,High,78.0,Auto-simulated outcome (True: 76.7m)
2026-06-18T23:53:36.743906,FKID001257,Low,5.6324983500000005,Low,5.7,Auto-simulated outcome (True: 5.6m)
2026-06-18T23:53:40.734876,FKID005584,High,28.236750733333334,High,30.5,Auto-simulated outcome (True: 28.2m)
2026-06-18T23:53:44.583238,FKID000458,High,39.40781505,High,38.3,Auto-simulated outcome (True: 39.4m)
2026-06-18T23:53:47.383653,FKID003436,Low,123.76114395,Low,133.5,Auto-simulated outcome (True: 123.8m)
2026-06-18T23:53:49.503078,FKID007759,High,27.686432716666665,Low,27.4,Auto-simulated outcome (True: 27.7m)
2026-06-18T23:53:53.472518,FKID001207,Low,624.2569785666667,Low,668.5,Auto-simulated outcome (True: 624.3m)
2026-06-18T23:53:55.526636,FKID005178,High,4.3907913333333335,High,4.2,Auto-simulated outcome (True: 4.4m)
2026-06-18T23:53:58.453743,FKID001912,High,4156.1516019,High,3750.3,Auto-simulated outcome (True: 4156.2m)
2026-06-18T23:54:02.446958,FKID000983,Low,2.318516516666667,Low,2.1,Auto-simulated outcome (True: 2.3m)
2026-06-18T23:54:05.730108,FKID005765,High,8589.098377216667,High,8170.3,Auto-simulated outcome (True: 8589.1m)
2026-06-18T23:54:07.885914,FKID002096,Low,43.65988791666667,Low,47.3,Auto-simulated outcome (True: 43.7m)
2026-06-18T23:54:10.752716,FKID006046,High,10.306896266666666,High,9.9,Auto-simulated outcome (True: 10.3m)
2026-06-18T23:54:14.056516,FKID006333,Low,75.49992103333334,Low,81.9,Auto-simulated outcome (True: 75.5m)
2026-06-18T23:54:16.676474,FKID007510,Low,20.333616316666667,Low,19.7,Auto-simulated outcome (True: 20.3m)
2026-06-18T23:54:18.772331,FKID002106,Low,123.31325763333332,Low,133.7,Auto-simulated outcome (True: 123.3m)
2026-06-18T23:54:22.354523,FKID007277,High,57.670317733333334,High,58.1,Auto-simulated outcome (True: 57.7m)
2026-06-18T23:54:24.680564,FKID007234,High,108.81123375,High,119.5,Auto-simulated outcome (True: 108.8m)
2026-06-18T23:54:28.586623,FKID002532,High,21.646528683333333,High,19.6,Auto-simulated outcome (True: 21.6m)
2026-06-18T23:54:30.884697,FKID007509,Low,136.34130586666666,Low,124.8,Auto-simulated outcome (True: 136.3m)
2026-06-18T23:54:32.985129,FKID003249,Low,831.3955135166667,Low,767.7,Auto-simulated outcome (True: 831.4m)
2026-06-18T23:54:35.401910,FKID006348,High,72.36508631666668,High,67.9,Auto-simulated outcome (True: 72.4m)
2026-06-18T23:54:37.809079,FKID003468,High,24.24073986666667,High,22.5,Auto-simulated outcome (True: 24.2m)
2026-06-18T23:54:40.442817,FKID007229,High,36.22502158333334,Low,33.0,Auto-simulated outcome (True: 36.2m)
2026-06-18T23:54:43.371580,FKID001331,High,52.03779613333334,High,54.9,Auto-simulated outcome (True: 52.0m)
2026-06-18T23:54:47.076996,FKID003625,High,290.6539000166667,High,314.9,Auto-simulated outcome (True: 290.7m)
2026-06-18T23:54:49.838306,FKID007174,High,22.74252915,High,22.5,Auto-simulated outcome (True: 22.7m)
2026-06-18T23:54:52.351928,FKID004764,Low,12.877330833333334,Low,12.0,Auto-simulated outcome (True: 12.9m)
2026-06-18T23:54:56.112149,FKID004116,High,51.01353958333333,Low,50.0,Auto-simulated outcome (True: 51.0m)
2026-06-18T23:54:59.504985,FKID007348,High,55.216074733333336,High,51.3,Auto-simulated outcome (True: 55.2m)
2026-06-18T23:55:03.036745,FKID005189,High,51.12241125,High,48.7,Auto-simulated outcome (True: 51.1m)
2026-06-18T23:55:05.831293,FKID008023,High,9.713554783333333,High,8.9,Auto-simulated outcome (True: 9.7m)
2026-06-18T23:55:09.244192,FKID001084,High,4.012004933333333,High,4.2,Auto-simulated outcome (True: 4.0m)
2026-06-18T23:55:13.114812,FKID007331,Low,37.04358068333333,Low,35.0,Auto-simulated outcome (True: 37.0m)
2026-06-18T23:55:16.599765,FKID000264,Low,1107.119046283333,Low,1112.0,Auto-simulated outcome (True: 1107.1m)
2026-06-18T23:55:20.195265,FKID004582,Low,107.37691118333332,Low,100.5,Auto-simulated outcome (True: 107.4m)
2026-06-18T23:55:23.837008,FKID003594,High,115.65848086666666,High,123.4,Auto-simulated outcome (True: 115.7m)
2026-06-18T23:55:26.551913,FKID006185,High,3.10067255,High,3.2,Auto-simulated outcome (True: 3.1m)
2026-06-18T23:55:30.576858,FKID002528,High,14.07579545,High,15.4,Auto-simulated outcome (True: 14.1m)
2026-06-18T23:55:34.291783,FKID000020,High,27.2487523,Low,24.8,Auto-simulated outcome (True: 27.2m)
2026-06-18T23:55:37.876332,FKID007411,High,30.268775783333336,High,31.2,Auto-simulated outcome (True: 30.3m)
2026-06-18T23:55:41.274720,FKID001605,High,66.10073248333333,High,70.8,Auto-simulated outcome (True: 66.1m)
2026-06-18T23:55:44.870123,FKID004005,Low,100.9754557,Low,95.1,Auto-simulated outcome (True: 101.0m)
2026-06-18T23:55:46.919077,FKID000203,Low,78.98550595,Low,86.3,Auto-simulated outcome (True: 79.0m)
2026-06-18T23:55:50.614424,FKID007939,High,39.106470433333335,High,39.2,Auto-simulated outcome (True: 39.1m)
2026-06-18T23:55:54.656968,FKID002987,Low,2926.57525605,Low,3142.0,Auto-simulated outcome (True: 2926.6m)
2026-06-18T23:55:57.919338,FKID007228,High,38.30340338333333,High,39.1,Auto-simulated outcome (True: 38.3m)
2026-06-18T23:56:00.681287,FKID001083,High,21.942543016666665,High,23.4,Auto-simulated outcome (True: 21.9m)
2026-06-18T23:56:03.551811,FKID004318,Low,15.0543215,Low,13.8,Auto-simulated outcome (True: 15.1m)
2026-06-18T23:56:49.760100,FKID000404,Low,0.8491233333333333,Low,0.8,Auto-simulated outcome (True: 0.8m)
2026-06-18T23:56:53.157299,FKID003456,Low,8425.193067016668,Low,8374.4,Auto-simulated outcome (True: 8425.2m)
2026-06-18T23:56:56.748569,FKID005400,High,90.94725448333334,High,82.5,Auto-simulated outcome (True: 90.9m)
2026-06-18T23:56:59.230322,FKID001812,Low,10.010460816666669,Low,10.6,Auto-simulated outcome (True: 10.0m)
2026-06-18T23:57:02.313794,FKID001054,Low,9602.698774133334,Low,9975.4,Auto-simulated outcome (True: 9602.7m)
2026-06-18T23:57:04.611436,FKID002334,High,18.770652916666663,High,17.6,Auto-simulated outcome (True: 18.8m)
2026-06-18T23:57:08.410923,FKID007400,High,32.07267888333333,High,29.4,Auto-simulated outcome (True: 32.1m)
2026-06-18T23:57:10.925398,FKID007830,High,20.7520857,High,22.7,Auto-simulated outcome (True: 20.8m)
2026-06-18T23:57:13.665907,FKID001661,Low,18.72494986666667,Low,18.5,Auto-simulated outcome (True: 18.7m)
2026-06-18T23:57:16.318285,FKID004536,High,34.93821658333333,High,36.1,Auto-simulated outcome (True: 34.9m)
2026-06-18T23:57:19.960500,FKID007274,Low,73.55559968333334,Low,66.7,Auto-simulated outcome (True: 73.6m)
2026-06-18T23:57:22.904429,FKID005213,High,1.56152965,High,1.7,Auto-simulated outcome (True: 1.6m)
2026-06-19T00:14:12.193693,FKID004983,Low,41.31266376666667,Low,38.6,Auto-simulated outcome (True: 41.3m)
2026-06-19T00:14:14.477892,FKID007127,High,119.55588141666668,High,110.1,Auto-simulated outcome (True: 119.6m)
2026-06-19T00:14:17.443754,FKID003265,Low,62.629011799999994,Low,57.9,Auto-simulated outcome (True: 62.6m)
2026-06-19T00:14:21.213277,FKID001757,High,14.030502116666666,High,14.0,Auto-simulated outcome (True: 14.0m)
2026-06-19T00:14:23.635471,FKID000568,High,49.33388356666667,High,48.5,Auto-simulated outcome (True: 49.3m)
2026-06-19T00:14:26.713918,FKID004210,Low,51.47168045,Low,49.8,Auto-simulated outcome (True: 51.5m)
2026-06-19T00:14:28.804262,FKID005433,High,31.1868471,High,33.7,Auto-simulated outcome (True: 31.2m)
2026-06-19T00:14:32.536392,FKID006465,High,114.57613495,Low,115.0,Auto-simulated outcome (True: 114.6m)
2026-06-19T00:33:22.341972,FKID006936,High,40.03595935,High,38.5,Auto-simulated outcome (True: 40.0m)
